Last Rental Date,Bed,Last Rental Price,Dollar_Volume,Volume,VWAP_3M,VWAP_12M,Volume_all,VWAP_3M_all,VWAP_12M_all,Rolling_PV_3M,Rolling_V_3M,Rolling_PV_12M,Rolling_V_12M,Rolling_PV_3M_all,Rolling_V_3M_all,Rolling_PV_12M_all,Rolling_V_12M_all
2024-02-15,2.0,470.0,470.0,470.0,517.6361098185203,516.2391363442197,470.0,618.7279616202366,615.3660798788567,,,,,34268881.0,55499.0,81495375.0,132545.0
2024-02-16,2.0,570.0,570.0,570.0,516.6165755919855,515.8209805279766,570.0,617.4684408728085,614.8506167716624,,,,,34593781.0,56069.0,81820275.0,133115.0
2024-02-19,2.0,500.0,500.0,500.0,517.9671549045717,516.4087396749268,500.0,616.9858745474327,614.658565901664,,,,,33518881.0,54279.0,82070275.0,133615.0
2024-02-20,3.0,680.0,680.0,680.0,649.6396005210595,632.7278254203142,680.0,614.8590912460159,613.5652449718273,,,,,33642656.0,54644.0,82677075.0,134675.0
2024-02-22,2.0,465.0,465.0,465.0,518.3769401330377,516.2540628181441,465.0,613.9595300023645,613.2086512110214,,,,,33971106.0,55444.0,83005525.0,135475.0
2024-02-23,2.0,560.0,560.0,560.0,517.2985009776232,515.8086418599436,560.0,612.7102301421254,612.6999446392323,,,,,34284706.0,56004.0,83319125.0,136035.0
2024-02-26,2.0,590.0,590.0,590.0,518.3128313891834,516.2663547080474,590.0,612.1831654881794,612.4830006983497,,,,,33556281.0,55149.0,83667225.0,136625.0
2024-02-26,3.0,700.0,700.0,700.0,652.9627446356991,633.2940689460797,700.0,608.4658108034597,612.3859103385179,,,,,34046281.0,55849.0,84157225.0,137325.0
2024-02-26,3.0,600.0,600.0,600.0,648.0718475073314,634.1065791992205,600.0,609.6130817024476,612.8325141088658,,,,,34406281.0,56449.0,84517225.0,137925.0
2024-02-27,3.0,485.0,485.0,485.0,646.7022792022792,633.7541717611807,485.0,610.1709162923931,612.4761664018489,,,,,34742831.0,57039.0,85038675.0,138945.0
2024-02-27,3.0,710.0,710.0,710.0,643.0621954049664,632.5220480240462,710.0,609.1065937341117,612.0311993954442,,,,,35246931.0,57749.0,85542775.0,139655.0
2024-02-27,2.0,535.0,535.0,535.0,520.063107800538,517.062279305487,535.0,609.5109036475402,612.7766902301976,,,,,34507606.0,56554.0,84803450.0,138460.0
2024-02-28,2.0,430.0,430.0,430.0,521.988051091883,517.236157414118,430.0,610.3470363123171,612.5292685546525,,,,,34466406.0,56494.0,85727675.0,140085.0
2024-02-28,2.0,540.0,540.0,540.0,521.4493501134723,516.561756139657,540.0,610.0896732396361,611.968983117393,,,,,34758006.0,57034.0,86019275.0,140625.0
2024-02-29,3.0,600.0,600.0,600.0,645.1977083801393,633.4502564794816,600.0,609.4260616474384,611.6926222222222,,,,,34574006.0,56594.0,86379275.0,141225.0
2024-03-02,3.0,650.0,650.0,650.0,645.6979431476774,633.1149939863691,650.0,610.9129236314803,611.6429456540981,,,,,34820106.0,56824.0,86801775.0,141875.0
2024-03-02,3.0,575.0,575.0,575.0,645.8234238276868,633.2963611726212,575.0,612.7711178375334,611.8186784140969,,,,,35150731.0,57399.0,87132400.0,142450.0
2024-03-04,2.0,560.0,560.0,560.0,527.0223693220726,517.1092185075469,560.0,612.3666279238704,611.7282559711582,,,,,34032956.0,55624.0,88546225.0,144795.0
2024-03-04,3.0,750.0,750.0,750.0,644.0419947506562,632.7476468758696,750.0,612.3927420338333,611.6700596700597,,,,,33181631.0,54029.0,87694900.0,143200.0
2024-03-04,2.0,550.0,550.0,550.0,521.853683148335,516.7871158434529,550.0,612.9958542759658,611.9645404878728,,,,,33719356.0,55064.0,88232625.0,144235.0
2024-03-05,2.0,440.0,440.0,440.0,527.8444246605832,517.5286003631792,440.0,607.9858038348083,611.967457139924,,,,,33170750.0,54680.0,89611225.0,146555.0
2024-03-05,3.0,670.0,670.0,670.0,644.9820143884892,634.1697149048335,670.0,611.8394218323026,611.5281950343589,,,,,32554650.0,53590.0,88995125.0,145465.0
2024-03-05,3.0,650.0,650.0,650.0,647.0658749719919,634.5537602585227,650.0,607.4762082478074,611.7975114288661,,,,,32977150.0,54240.0,89417625.0,146115.0
2024-03-06,2.0,570.0,570.0,570.0,526.15695263043,516.937517327419,570.0,606.6340526700805,611.4511616799153,,,,,33225250.0,54730.0,89936125.0,147125.0
2024-03-11,2.0,550.0,550.0,550.0,527.385101285123,517.456470265262,550.0,607.0756440708935,611.2905692438403,,,,,31574625.0,52215.0,90238625.0,147675.0
2024-03-11,2.0,550.0,550.0,550.0,528.311589475973,517.7607084579821,550.0,604.7041080149382,611.0622989673269,,,,,31877125.0,52765.0,90541125.0,148225.0
2024-03-12,3.0,630.0,630.0,630.0,647.1489222730241,634.712725027312,630.0,604.133895574718,610.8357227188396,,,,,32274025.0,53395.0,90938025.0,148855.0
2024-03-12,3.0,625.0,625.0,625.0,650.2072192513369,634.6661806894606,625.0,604.4390860567469,610.9168318161969,,,,,32664650.0,54020.0,91328650.0,149480.0
2024-03-12,3.0,570.0,570.0,570.0,649.5241708215912,634.5723910951035,570.0,604.67697149204,610.9757158148248,,,,,32989550.0,54590.0,91653550.0,150050.0
2024-03-13,2.0,530.0,530.0,530.0,528.8182204289658,518.0593109022936,530.0,604.314892837516,610.8200599800067,,,,,32934050.0,54540.0,91934450.0,150580.0
2024-03-15,4.0,570.0,570.0,570.0,950.0615384615385,866.4159292035398,570.0,603.8513017968463,610.5355956966397,,,,,33258950.0,55110.0,92259350.0,151150.0
2024-03-19,4.0,1050.0,1050.0,1050.0,834.6320346320347,857.6229508196722,1050.0,603.5011794592633,610.3827323850479,,,,,33600450.0,54980.0,93361850.0,152200.0
2024-03-19,3.0,490.0,490.0,490.0,647.6063042098583,634.0060014772868,490.0,609.6904332129964,612.8833049403748,,,,,34016950.0,55890.0,93778350.0,153110.0
2024-03-20,3.0,660.0,660.0,660.0,644.4051813471502,632.9282768732627,660.0,608.6410806942208,612.4900398406375,,,,,34452550.0,56550.0,94213950.0,153770.0
2024-03-21,3.0,560.0,560.0,560.0,644.8204559209199,633.1984455801856,560.0,609.2404951370469,612.6939585094622,,,,,34766150.0,57110.0,94527550.0,154330.0
2024-03-21,2.0,600.0,600.0,600.0,527.5814002979357,518.1649419148084,600.0,608.7576606548765,612.5027538391757,,,,,35126150.0,57710.0,94887550.0,154930.0
2024-03-22,2.0,535.0,535.0,535.0,531.4513405108719,518.9763683236383,535.0,608.6666089066019,612.4543342154521,,,,,35412375.0,58245.0,95173775.0,155465.0
2024-03-25,2.0,560.0,560.0,560.0,531.5297274979356,519.1167952561142,560.0,607.989956219418,612.1877914643168,,,,,35725975.0,58805.0,95487375.0,156025.0
2024-03-26,3.0,560.0,560.0,560.0,642.946340501085,632.5838306294419,560.0,607.5803434790001,611.8996232679906,,,,,36045400.0,59370.0,96143200.0,157170.0
2024-03-26,2.0,585.0,585.0,585.0,532.1731234866828,519.4884185238691,585.0,607.5329478785818,612.0004806921968,,,,,35731800.0,58810.0,95829600.0,156610.0
2024-03-27,2.0,570.0,570.0,570.0,532.3007867661893,520.1046436840751,570.0,607.1315479198248,611.714703823885,,,,,36370300.0,59940.0,96468100.0,157740.0
2024-03-28,3.0,750.0,750.0,750.0,641.153252267902,631.9794510363696,750.0,606.7784451117784,611.5639660200329,,,,,36932800.0,60690.0,97030600.0,158490.0
2024-03-29,4.0,830.0,830.0,830.0,890.9387755102041,867.5906735751296,830.0,608.5483605206789,612.2190674490504,,,,,37621700.0,61520.0,97719500.0,159320.0
2024-04-02,2.0,500.0,500.0,500.0,533.148294222047,520.5577897453874,500.0,611.5360858257477,613.3536279186543,,,,,37449200.0,61370.0,97969500.0,159820.0
2024-04-02,4.0,780.0,780.0,780.0,882.1116928446771,866.1116378288694,780.0,610.219977187551,612.998998873733,,,,,38057600.0,62150.0,98577900.0,160600.0
2024-04-03,2.0,510.0,510.0,510.0,532.5072519822085,520.3953083999874,510.0,612.3507642799678,613.8100871731009,,,,,37596800.0,61490.0,98838000.0,161110.0
2024-04-05,2.0,580.0,580.0,580.0,533.4970094539842,520.3121746220912,580.0,611.4295007318264,613.4814722860158,,,,,37712300.0,61600.0,99174400.0,161690.0
2024-04-05,2.0,500.0,500.0,500.0,535.6801152737752,520.8501367478866,500.0,612.2126623376623,613.361370523842,,,,,37962300.0,62100.0,99424400.0,162190.0
2024-04-08,3.0,690.0,690.0,690.0,644.2159069592947,633.2810717016646,690.0,611.3091787439613,613.0118996238979,,,,,38438400.0,62790.0,99900500.0,162880.0
2024-04-08,3.0,650.0,650.0,650.0,643.1867179980751,633.8507875505867,650.0,612.1739130434783,613.3380402750491,,,,,38860900.0,63440.0,100323000.0,163530.0
2024-04-08,2.0,480.0,480.0,480.0,535.0075400565504,520.6893850613706,480.0,612.561475409836,613.4837644468905,,,,,39091300.0,63920.0,100553400.0,164010.0
2024-04-10,3.0,750.0,750.0,750.0,643.3530516431925,634.0021631287494,750.0,611.5660200250313,613.0931040790196,,,,,37528100.0,60820.0,101115900.0,164760.0
2024-04-11,2.0,445.0,445.0,445.0,534.0298092945751,520.3904365395213,445.0,617.0355146333443,613.7163146394756,,,,,36931200.0,59740.0,101313925.0,165205.0
2024-04-15,2.0,450.0,450.0,450.0,531.1435347494329,519.8803989236359,450.0,618.1988617341815,613.2618564813414,,,,,34203925.0,55715.0,101516425.0,165655.0
2024-04-16,3.0,675.0,675.0,675.0,647.8968476030591,635.2433303849117,675.0,613.9087319393341,612.8183574295977,,,,,33256725.0,53755.0,101972050.0,166330.0
2024-04-17,3.0,700.0,700.0,700.0,653.8307493540052,635.6225324647797,700.0,618.1685907939818,612.8599224587875,,,,,33688126.0,54404.0,102763451.0,167579.0
2024-04-17,2.0,549.0,549.0,549.0,530.1542688081149,519.405574765579,549.0,618.6722165379965,613.0707028196958,,,,,33198126.0,53704.0,102273451.0,166879.0
2024-04-19,4.0,780.0,780.0,780.0,869.8771121351766,863.0411428571429,780.0,619.2214910668333,613.2239182713824,,,,,33055126.0,53264.0,103371851.0,168359.0
2024-04-19,2.0,530.0,530.0,530.0,528.7748933466461,519.6488858272434,530.0,620.5903799939922,613.9965846791678,,,,,33336026.0,53794.0,103652751.0,168889.0
2024-04-19,2.0,440.0,440.0,440.0,528.8036695621344,519.730395507087,440.0,619.69784734357,613.7329903072432,,,,,33529626.0,54234.0,103846351.0,169329.0
2024-04-22,3.0,700.0,700.0,700.0,655.1818561872909,636.253074759686,700.0,618.2399601725855,613.2815465750108,,,,,34019626.0,54934.0,104336351.0,170029.0
2024-04-25,3.0,760.0,760.0,760.0,657.2929515418502,636.8713852208011,760.0,619.2817926966906,613.6385616571291,,,,,31035326.0,50684.0,104913951.0,170789.0
2024-04-25,2.0,550.0,550.0,550.0,527.105112154408,519.2125586750509,550.0,612.3298476836871,614.2898605882112,,,,,31337826.0,51234.0,105216451.0,171339.0
2024-04-27,2.0,570.0,570.0,570.0,527.2035164434727,519.460495490219,570.0,611.6607331069212,614.0834894565744,,,,,31662726.0,51804.0,105541351.0,171909.0
2024-04-29,2.0,570.0,570.0,570.0,528.2865388030546,519.8788081201174,570.0,611.2023395876766,613.937321489858,,,,,31039201.0,50689.0,105866251.0,172479.0
2024-04-29,2.0,590.0,590.0,590.0,528.0822684069308,520.290252894752,590.0,612.3458935863797,613.7921196203596,,,,,31387301.0,51279.0,106214351.0,173069.0
2024-04-30,2.0,560.0,560.0,560.0,529.700208158023,520.8775883243367,560.0,610.8334026004868,613.2864470173295,,,,,31178401.0,51089.0,106730451.0,174079.0
2024-04-30,3.0,550.0,550.0,550.0,661.0175992779783,638.1545201497347,550.0,610.276204270978,613.1150282343074,,,,,31480901.0,51639.0,107032951.0,174629.0
2024-04-30,2.0,550.0,550.0,550.0,529.9571030147417,521.1879692856941,550.0,609.6342105772769,612.9162452971728,,,,,31783401.0,52189.0,107335451.0,175179.0
2024-05-01,2.0,520.0,520.0,520.0,530.4335105233588,521.4107343679713,520.0,609.0057483377723,612.7187105760394,,,,,31240476.0,51484.0,107605851.0,175699.0
2024-05-03,3.0,620.0,620.0,620.0,660.6959962756052,637.4946719470869,620.0,606.7997047626448,612.444299626065,,,,,31311276.0,51544.0,107990251.0,176319.0
2024-05-03,3.0,750.0,750.0,750.0,659.5542986425339,637.3482908001457,750.0,607.4669408660562,612.470868142401,,,,,31873776.0,52294.0,108552751.0,177069.0
2024-05-04,3.0,550.0,550.0,550.0,662.5229759299781,638.4770805221178,550.0,609.5111485065208,613.0533916156978,,,,,32176276.0,52844.0,108855251.0,177619.0
2024-05-05,3.0,620.0,620.0,620.0,659.8782051282051,637.8316821177999,620.0,608.8917568692756,612.8581458064734,,,,,32560676.0,53464.0,109239651.0,178239.0
2024-05-06,3.0,550.0,550.0,550.0,658.8488759367194,637.686249490259,550.0,609.020574592249,612.8829885715247,,,,,32863176.0,54014.0,109542151.0,178789.0
2024-05-07,2.0,530.0,530.0,530.0,531.9874267998622,521.400496818131,530.0,608.4195949198356,612.6895446587878,,,,,32603076.0,53504.0,109823051.0,179319.0
2024-05-07,3.0,660.0,660.0,660.0,656.4122914122914,637.0563935796471,660.0,609.3577302631579,612.4451452439507,,,,,33038676.0,54164.0,110258651.0,179979.0
2024-05-08,2.0,530.0,530.0,530.0,531.2952700317685,521.4636356080126,530.0,609.9748172217709,612.6195333900066,,,,,32903551.0,54049.0,110539551.0,180509.0
2024-05-08,3.0,600.0,600.0,600.0,659.5287216828478,637.2524699270999,600.0,608.7726137393846,612.3769507337585,,,,,33263551.0,54649.0,110899551.0,181109.0
2024-05-09,3.0,550.0,550.0,550.0,658.4609929078014,636.965282863714,550.0,608.6762978279565,612.3359468607302,,,,,33566051.0,55199.0,111202051.0,181659.0
2024-05-10,2.0,550.0,550.0,550.0,531.2656721565922,521.5258540073711,550.0,608.0916502110546,612.1472153870714,,,,,33868551.0,55749.0,111504551.0,182209.0
2024-05-14,2.0,540.0,540.0,540.0,531.6996293800539,521.739606365845,540.0,607.5185384491201,611.9596232897387,,,,,31334176.0,51924.0,111796151.0,182749.0
2024-05-18,2.0,395.0,395.0,395.0,534.1179617610945,521.8732081402596,395.0,602.1602112676056,611.246653449773,,,,,30254401.0,50379.0,112074676.0,183494.0
2024-05-21,4.0,900.0,900.0,900.0,868.8,860.1820790112558,900.0,600.5359574425852,610.781148157433,,,,,30095376.0,49384.0,112884676.0,184394.0
2024-05-22,2.0,595.0,595.0,595.0,532.8155039475507,521.1978140456328,595.0,609.4155191965009,612.1927828454288,,,,,30233176.0,49514.0,113238701.0,184989.0
2024-05-22,3.0,650.0,650.0,650.0,656.0961347869178,636.3550313221654,650.0,610.5985377872925,612.137483850391,,,,,30655676.0,50164.0,113661201.0,185639.0
2024-05-22,2.0,580.0,580.0,580.0,536.805439428813,521.7849082838654,580.0,611.10908221035,612.2700563997867,,,,,30992076.0,50744.0,113997601.0,186219.0
2024-05-23,2.0,460.0,460.0,460.0,537.951026567287,522.2328592655488,460.0,610.7535078038783,612.1695476831043,,,,,30890076.0,50644.0,114209201.0,186679.0
2024-05-24,3.0,660.0,660.0,660.0,644.559748427673,636.4672588543447,660.0,609.9454229523734,611.7945832150376,,,,,31325676.0,51304.0,114644801.0,187339.0
2024-05-26,2.0,485.0,485.0,485.0,535.7366438513483,521.8553721187826,485.0,610.5893497583035,611.9644121085305,,,,,30362801.0,49899.0,114880026.0,187824.0
2024-05-27,2.0,500.0,500.0,500.0,533.1229689807976,521.6211658652271,500.0,608.485160023247,611.636564017378,,,,,29587251.0,48669.0,115130026.0,188324.0
2024-05-28,3.0,620.0,620.0,620.0,645.0043630017452,636.6621616534277,620.0,608.6400590203453,610.9143919806722,,,,,29671551.0,48739.0,115690826.0,189364.0
2024-05-28,2.0,500.0,500.0,500.0,532.3108326783486,521.4804415459314,500.0,608.7845667740413,610.9441393295452,,,,,29921551.0,49239.0,115940826.0,189864.0
2024-05-29,2.0,580.0,580.0,580.0,533.4302660806276,521.34153722792,580.0,607.6799082028473,610.6519719378081,,,,,29897951.0,49219.0,116277226.0,190444.0
2024-05-30,2.0,430.0,430.0,430.0,534.6727540365242,521.7782698553292,430.0,607.4473475690282,610.5586209069332,,,,,30082851.0,49649.0,116462126.0,190874.0
2024-05-30,4.0,800.0,800.0,800.0,843.8085539714867,861.7034599872638,800.0,605.9105117927853,610.1518593417647,,,,,30722851.0,50449.0,117102126.0,191674.0
2024-05-30,3.0,795.0,795.0,795.0,645.2162033737229,636.5335267529168,795.0,608.9883050209122,610.9442386552166,,,,,31354876.0,51244.0,117734151.0,192469.0
2024-05-31,3.0,595.0,595.0,595.0,652.0998116760828,638.0868514499901,595.0,611.8740925766919,611.7044874759052,,,,,30955776.0,50614.0,118088176.0,193064.0
2024-06-01,2.0,540.0,540.0,540.0,532.6424737245703,521.2744507283196,540.0,611.6050104714111,611.6530062569925,,,,,31247376.0,51154.0,118379776.0,193604.0
2024-06-01,2.0,510.0,510.0,510.0,532.8174292130873,521.4026575040256,510.0,610.849122258279,611.4531517943844,,,,,31507476.0,51664.0,118639876.0,194114.0
2024-06-04,2.0,470.0,470.0,470.0,532.3162496231535,521.3293987226162,470.0,609.8535924434809,611.186601687668,,,,,28924651.0,47459.0,118860776.0,194584.0
2024-06-04,2.0,550.0,550.0,550.0,530.6760165051694,521.0272758011797,550.0,609.4660865167829,610.8455782592608,,,,,29227151.0,48009.0,119163276.0,195134.0
2024-06-04,3.0,650.0,650.0,650.0,652.6686074721009,637.7730571977626,650.0,608.7848320106647,610.6740803755368,,,,,29649651.0,48659.0,119585776.0,195784.0
2024-06-04,3.0,620.0,620.0,620.0,648.2595101615425,637.8695673292937,620.0,609.3353953019996,610.8046418502023,,,,,30034051.0,49279.0,119970176.0,196404.0
2024-06-06,2.0,540.0,540.0,540.0,531.1565170215652,521.2254698324648,540.0,609.4695712169485,610.8336693753691,,,,,30325651.0,49819.0,120261776.0,196944.0
2024-06-08,3.0,645.0,645.0,645.0,647.3750630994447,637.7360339403874,645.0,608.7165739978723,610.6394508083516,,,,,30741676.0,50464.0,120677801.0,197589.0
2024-06-10,3.0,700.0,700.0,700.0,647.3001711073088,637.7920683139188,700.0,608.1669242976978,610.1717841153453,,,,,29997651.0,49219.0,121651201.0,199269.0
2024-06-10,2.0,530.0,530.0,530.0,528.7723658503339,520.9562359474635,530.0,609.0302152576633,610.386343094037,,,,,29507651.0,48519.0,121161201.0,198569.0
2024-06-10,2.0,450.0,450.0,450.0,531.367271282934,521.3507246018705,450.0,609.1803265694357,610.7516157275961,,,,,29226751.0,47989.0,120880301.0,198039.0
2024-06-11,2.0,750.0,750.0,750.0,528.8012334176317,521.0147459137462,750.0,609.4729880737113,610.4873362138617,,,,,30279251.0,49439.0,122213701.0,200019.0
2024-06-11,2.0,500.0,500.0,500.0,536.0627004701437,523.0921242031668,500.0,612.456785129149,611.0104590063944,,,,,30529251.0,49939.0,122463701.0,200519.0
2024-06-11,2.0,500.0,500.0,500.0,535.2874586181694,522.9533010304073,500.0,611.3308436292276,610.7336511752004,,,,,30779251.0,50439.0,122713701.0,201019.0
2024-06-11,2.0,560.0,560.0,560.0,534.5448461635591,522.816137012824,560.0,610.227224964809,610.4582203672289,,,,,31092851.0,50999.0,123027301.0,201579.0
2024-06-11,2.0,560.0,560.0,560.0,535.1310086763436,523.063349598129,560.0,609.67569952352,610.3180440422861,,,,,31406451.0,51559.0,123340901.0,202139.0
2024-06-12,2.0,445.0,445.0,445.0,535.6907833916155,523.3072967649869,445.0,609.1361546965612,610.1786443981616,,,,,31604476.0,52004.0,123538926.0,202584.0
2024-06-13,3.0,680.0,680.0,680.0,652.77289187791,638.3085371349954,680.0,607.7316360279979,609.8158097381827,,,,,31741976.0,52114.0,124001326.0,203264.0
2024-06-14,2.0,575.0,575.0,575.0,534.0971410519666,522.898470129992,575.0,609.0873085927007,610.0506041404282,,,,,32072601.0,52689.0,124331951.0,203839.0
2024-06-14,3.0,530.0,530.0,530.0,653.6981509245377,638.6420923829918,530.0,608.7153105961396,609.9517315135965,,,,,32353501.0,53219.0,124612851.0,204369.0
2024-06-14,3.0,650.0,650.0,650.0,650.506329113924,637.968827463636,650.0,607.9313966816362,609.744388826094,,,,,32776001.0,53869.0,125035351.0,205019.0
2024-06-15,2.0,515.0,515.0,515.0,535.0052511679987,523.2475906352332,515.0,608.4390094488481,609.8720167399119,,,,,33041226.0,54384.0,125300576.0,205534.0
2024-06-17,2.0,420.0,420.0,420.0,534.6152040584539,523.1983875078192,420.0,607.5541703442188,609.6342989481059,,,,,31698626.0,52844.0,125476976.0,205954.0
2024-06-18,2.0,440.0,440.0,440.0,532.8212715212045,522.6987296244207,440.0,599.8528877450609,609.2475795566,,,,,31456626.0,52624.0,125670576.0,206394.0
2024-06-18,2.0,550.0,550.0,550.0,531.3238248881719,522.2813754501869,550.0,597.7619717239282,608.8867699642432,,,,,31759126.0,53174.0,125973076.0,206944.0
2024-06-18,2.0,500.0,500.0,500.0,531.6929988499137,522.4551381416978,500.0,597.2679505021251,608.7302651925158,,,,,32009126.0,53674.0,126223076.0,207444.0
2024-06-19,2.0,550.0,550.0,550.0,531.1335263380878,522.327893376853,550.0,596.3618511756157,608.4681938258036,,,,,31638026.0,53064.0,126525576.0,207994.0
2024-06-20,2.0,420.0,420.0,420.0,529.944497506102,522.5438219355995,420.0,597.4668592137457,608.3740468201921,,,,,32654101.0,54779.0,127827876.0,210244.0
2024-06-20,2.0,530.0,530.0,530.0,530.0391172101578,522.4993129547452,530.0,598.1311374909435,608.5725152178276,,,,,32477701.0,54359.0,127651476.0,209824.0
2024-06-20,3.0,650.0,650.0,650.0,656.5871833084948,638.1489680272736,650.0,597.4971511310856,608.4434539215123,,,,,32196801.0,53829.0,127370576.0,209294.0
2024-06-20,3.0,650.0,650.0,650.0,650.4907975460122,638.0595771346345,650.0,596.2239182873511,608.313585968826,,,,,31774301.0,53179.0,126948076.0,208644.0
2024-06-24,3.0,680.0,680.0,680.0,656.381135707411,638.2370304318997,680.0,596.1061903284105,607.9977359639277,,,,,32147076.0,53754.0,128290276.0,210924.0
2024-06-24,2.0,435.0,435.0,435.0,528.334936735334,522.0638762592494,435.0,598.0406295345463,608.2298647854203,,,,,32336301.0,54189.0,128479501.0,211359.0
2024-06-25,3.0,650.0,650.0,650.0,659.7320574162679,638.5591805249903,650.0,596.7318274926646,607.873338727,,,,,32433901.0,54269.0,128902001.0,212009.0
2024-06-25,2.0,525.0,525.0,525.0,525.0652632331391,521.6438655443546,525.0,597.650610845971,608.0024951770915,,,,,32709526.0,54794.0,129177626.0,212534.0
2024-06-25,2.0,480.0,480.0,480.0,524.14713252667,521.6632927582252,480.0,596.9545205679455,607.7974629941563,,,,,32939926.0,55274.0,129408026.0,213014.0
2024-06-27,3.0,650.0,650.0,650.0,659.4385150812064,638.642921490023,650.0,595.938886275645,607.5094876393101,,,,,32111026.0,54344.0,129830526.0,213664.0
2024-06-28,2.0,470.0,470.0,470.0,523.40135144647,521.4439545494429,470.0,590.8844766671574,607.6387505616294,,,,,32331926.0,54814.0,130051426.0,214134.0
2024-06-29,3.0,675.0,675.0,675.0,655.986013986014,638.7254454803586,675.0,589.8479585507353,607.3366490141686,,,,,32787551.0,55489.0,130507051.0,214809.0
